Energy,Processed_Intensity
3.033999999999969646e+02,1.607100595512609864e+00
3.034999999999969305e+02,1.603067298034518418e+00
3.035999999999969532e+02,1.595781843141863998e+00
3.036999999999969759e+02,1.587302465071286806e+00
3.037999999999969418e+02,1.584045596678842038e+00
3.038999999999969077e+02,1.579517555557551356e+00
3.039999999999969305e+02,1.577879466575071055e+00
3.040999999999969532e+02,1.571511641726252018e+00
3.041999999999969191e+02,1.557127222718282633e+00
3.042999999999968850e+02,1.562614073696394046e+00
3.043999999999969077e+02,1.557910263344666868e+00
3.044999999999969305e+02,1.546851029053698090e+00
3.045999999999968963e+02,1.531483234769454471e+00
3.046999999999968622e+02,1.534040614179929429e+00
3.047999999999968850e+02,1.526992425252120089e+00
3.048999999999969077e+02,1.518479606074320865e+00
3.049999999999968736e+02,1.514323532548573104e+00
3.050999999999968395e+02,1.505125891518011017e+00
3.051999999999968622e+02,1.498899661612531631e+00
3.052999999999968850e+02,1.489203115732099070e+00
3.053999999999968509e+02,1.486677265205457843e+00
3.054999999999968168e+02,1.469235371665020828e+00
3.055999999999968395e+02,1.463654436883114585e+00
3.056999999999968622e+02,1.449079632975180720e+00
3.057999999999968281e+02,1.444511454632047887e+00
3.058999999999967940e+02,1.438124622835990962e+00
3.059999999999968168e+02,1.433145741432949816e+00
3.060999999999968395e+02,1.423219908997129357e+00
3.061999999999968054e+02,1.417793946177417608e+00
3.062999999999967713e+02,1.409736103726344059e+00
3.063999999999967940e+02,1.407873992061769330e+00
3.064999999999968168e+02,1.401887325379255422e+00
3.065999999999967827e+02,1.392861258278150771e+00
3.066999999999967486e+02,1.383218832669093734e+00
3.067999999999967713e+02,1.383576511747397708e+00
3.068999999999967940e+02,1.377509169290243696e+00
3.069999999999967599e+02,1.365756254560777760e+00
3.070999999999967258e+02,1.359369203603303600e+00
3.071999999999967486e+02,1.349709198779963870e+00
3.072999999999967713e+02,1.339752207104213388e+00
3.073999999999967372e+02,1.327532135009312553e+00
3.074999999999967031e+02,1.320283913047342494e+00
3.075999999999967258e+02,1.319145909575916598e+00
3.076999999999967486e+02,1.313921674182760624e+00
3.077999999999967145e+02,1.313430346075267208e+00
3.078999999999966803e+02,1.302400472150626598e+00
3.079999999999967031e+02,1.288047784773514337e+00
3.080999999999967258e+02,1.296070104575538728e+00
3.081999999999966917e+02,1.277899770404647750e+00
3.082999999999966576e+02,1.280613463072092895e+00
3.083999999999966803e+02,1.273356985412525511e+00
3.084999999999967031e+02,1.269750038918103341e+00
3.085999999999966690e+02,1.271395513318479997e+00
3.086999999999966349e+02,1.262805410654086691e+00
3.087999999999966576e+02,1.258230860555430430e+00
3.088999999999966803e+02,1.250612444328946360e+00
3.089999999999966462e+02,1.240140036543598612e+00
3.090999999999966121e+02,1.239654488654637010e+00
3.091999999999966349e+02,1.232883406379267965e+00
3.092999999999966576e+02,1.225004670161459197e+00
3.093999999999966235e+02,1.223170055843229465e+00
3.094999999999965894e+02,1.211028869765452542e+00
3.095999999999966121e+02,1.208069321892931036e+00
3.096999999999966349e+02,1.207293801767178820e+00
3.097999999999966008e+02,1.200803156545726447e+00
