Energy,Processed_Intensity
3.113999999999965098e+02,9.679350395933263851e-01
3.114999999999964757e+02,9.674547117680272201e-01
3.115999999999964984e+02,9.679753140727973548e-01
3.116999999999965212e+02,9.611119414313198384e-01
3.117999999999964871e+02,9.549759820975814995e-01
3.118999999999964530e+02,9.554097302929291935e-01
3.119999999999964757e+02,9.545780523811139284e-01
3.120999999999964984e+02,9.585515412760470255e-01
3.121999999999964643e+02,9.485910219328104187e-01
3.122999999999964302e+02,9.524475339106577287e-01
3.123999999999964530e+02,9.544380315789783298e-01
3.124999999999964757e+02,9.487942503195976318e-01
3.125999999999964416e+02,9.484276974203057486e-01
3.126999999999964075e+02,9.438840400935273323e-01
3.127999999999964302e+02,9.429258796568615875e-01
3.128999999999964530e+02,9.434181007381826634e-01
3.129999999999964189e+02,9.419737445896418926e-01
3.130999999999963848e+02,9.445127480777799622e-01
3.131999999999964075e+02,9.408630005492900628e-01
3.132999999999964302e+02,9.430850878232973633e-01
3.133999999999963961e+02,9.356620095182941466e-01
3.134999999999963620e+02,9.437487406590620020e-01
3.135999999999963848e+02,9.419812557277595921e-01
3.136999999999964075e+02,9.461798520296524906e-01
3.137999999999963734e+02,9.470496965333754513e-01
3.138999999999963393e+02,9.439645577050602698e-01
3.139999999999963620e+02,9.406820484116195091e-01
3.140999999999963848e+02,9.380009151037708159e-01
3.141999999999963507e+02,9.453523755711805698e-01
3.142999999999963165e+02,9.469710715243031540e-01
3.143999999999963393e+02,9.388408431635727469e-01
3.144999999999963620e+02,9.429328622255593872e-01
3.145999999999963279e+02,9.409272242889721305e-01
3.146999999999962938e+02,9.406682907524340775e-01
3.147999999999963165e+02,9.423619301922668834e-01
3.148999999999963393e+02,9.365636812876056982e-01
3.149999999999963052e+02,9.349841638219134055e-01
3.150999999999962711e+02,9.366535537020264091e-01
3.151999999999962938e+02,9.367821124922117715e-01
3.152999999999963165e+02,9.359190864774954433e-01
3.153999999999962824e+02,9.401350304464066721e-01
3.154999999999962483e+02,9.380518802554477231e-01
3.155999999999962711e+02,9.421884202153532062e-01
3.156999999999962938e+02,9.397917996155251696e-01
3.157999999999962597e+02,9.377879697510811408e-01
3.158999999999962256e+02,9.397901362180234308e-01
3.159999999999962483e+02,9.376285407364705060e-01
3.160999999999962711e+02,9.387651704950095155e-01
3.161999999999962370e+02,9.429992607171501229e-01
3.162999999999962029e+02,9.409714202335719424e-01
3.163999999999962256e+02,9.396096028730037686e-01
3.164999999999962483e+02,9.412930475735596936e-01
3.165999999999962142e+02,9.385587843124220120e-01
3.166999999999961801e+02,9.388812557594068409e-01
3.167999999999962029e+02,9.321768643677686983e-01
3.168999999999962256e+02,9.366096715987185517e-01
3.169999999999961915e+02,9.440652603524277708e-01
3.170999999999961574e+02,9.448526873514627722e-01
3.171999999999961801e+02,9.407985442036908008e-01
3.172999999999962029e+02,9.421328382415923297e-01
3.173999999999961688e+02,9.475122837661220654e-01
3.174999999999961346e+02,9.442893461813793854e-01
3.175999999999961574e+02,9.445007044942327346e-01
3.176999999999961801e+02,9.416159167609038372e-01
3.177999999999961460e+02,9.422292765155751981e-01
3.178999999999961119e+02,9.417045801618494361e-01
3.179999999999961346e+02,9.445761652359385696e-01
3.180999999999961574e+02,9.453242236462187087e-01
3.181999999999961233e+02,9.467715895561737982e-01
3.182999999999960892e+02,9.476000161216929785e-01
3.183999999999961119e+02,9.456443540618493238e-01
3.184999999999961346e+02,9.449593814564539729e-01
3.185999999999961005e+02,9.460369026772417200e-01
3.186999999999960664e+02,9.441685016648455608e-01
3.187999999999960892e+02,9.481882507763407242e-01
3.188999999999961119e+02,9.492876043033786626e-01
3.189999999999960778e+02,9.527604796235370488e-01
3.190999999999960437e+02,9.558035234840362993e-01
3.191999999999960664e+02,9.563618809798910547e-01
3.192999999999960892e+02,9.622740304048409410e-01
3.193999999999960551e+02,9.544345260175091106e-01
3.194999999999960210e+02,9.566291877365972196e-01
3.195999999999960437e+02,9.614358242119886988e-01
3.196999999999960664e+02,9.690800223320893414e-01
3.197999999999960323e+02,9.651528817172018160e-01
3.198999999999959982e+02,9.611820367574059887e-01
3.199999999999960210e+02,9.572273703615731266e-01
3.200999999999960437e+02,9.577490570790504476e-01
3.201999999999960096e+02,9.586578622337410538e-01
