Energy,Intensity
3.010999999999970669e+02,3.099305573091588712e+02
3.011999999999970896e+02,3.104095098608621015e+02
3.012999999999971124e+02,3.094193328451301568e+02
3.013999999999970782e+02,3.113453195626373144e+02
3.014999999999970441e+02,3.115606929117951722e+02
3.015999999999970669e+02,3.113923133254210711e+02
3.016999999999970896e+02,3.103601171687583928e+02
3.017999999999970555e+02,3.097204868563925402e+02
3.018999999999970214e+02,3.087223049922981772e+02
3.019999999999970441e+02,3.102757506123582516e+02
3.020999999999970669e+02,3.085230675993030331e+02
3.021999999999970328e+02,3.055819044973611653e+02
3.022999999999969987e+02,3.056853867326582872e+02
3.023999999999970214e+02,3.074995328400797803e+02
3.024999999999970441e+02,3.077057145021590259e+02
3.025999999999970100e+02,3.070070200247468506e+02
3.026999999999969759e+02,3.060360091916870715e+02
3.027999999999969987e+02,3.050725739249008939e+02
3.028999999999970214e+02,3.043993586020554858e+02
3.029999999999969873e+02,3.041186838716193961e+02
3.030999999999969532e+02,3.030260851998687031e+02
3.031999999999969759e+02,3.029357086942248998e+02
3.032999999999969987e+02,3.019356581904497148e+02
3.033999999999969646e+02,3.016862958006111057e+02
3.034999999999969305e+02,3.009293957223302414e+02
3.035999999999969532e+02,2.997358905078154407e+02
3.036999999999969759e+02,2.983833236534430853e+02
3.037999999999969418e+02,2.977337440973713001e+02
3.038999999999969077e+02,2.969141940860079103e+02
3.039999999999969305e+02,2.964830686093785630e+02
3.040999999999969532e+02,2.954184237771773383e+02
3.041999999999969191e+02,2.932814575389510310e+02
3.042999999999968850e+02,2.938063937779348862e+02
3.043999999999969077e+02,2.929675513244615104e+02
3.044999999999969305e+02,2.912803464558975861e+02
3.045999999999968963e+02,2.890199237392994860e+02
3.046999999999968622e+02,2.891543142849927790e+02
3.047999999999968850e+02,2.880073988030605392e+02
3.048999999999969077e+02,2.866666750839625024e+02
3.049999999999968736e+02,2.859076790990126256e+02
3.050999999999968395e+02,2.844786747809398548e+02
3.051999999999968622e+02,2.834465038761647406e+02
3.052999999999968850e+02,2.819544455948081918e+02
3.053999999999968509e+02,2.814162773667331408e+02
3.054999999999968168e+02,2.788996489987626433e+02
3.055999999999968395e+02,2.779588394232469000e+02
3.056999999999968622e+02,2.758275801116133152e+02
3.057999999999968281e+02,2.750238377818741924e+02
3.058999999999967940e+02,2.739803792833514535e+02
3.059999999999968168e+02,2.731242645387742982e+02
3.060999999999968395e+02,2.716156157672785980e+02
3.061999999999968054e+02,2.707028610388626362e+02
3.062999999999967713e+02,2.694439786874069114e+02
3.063999999999967940e+02,2.690033079972727705e+02
3.064999999999968168e+02,2.680197217241988596e+02
3.065999999999967827e+02,2.666372313830459007e+02
3.066999999999967486e+02,2.651753996111209517e+02
3.067999999999967713e+02,2.650297214716800340e+02
3.068999999999967940e+02,2.640401505012499683e+02
3.069999999999967599e+02,2.623055730915885988e+02
3.070999999999967258e+02,2.612769374510744456e+02
3.071999999999967486e+02,2.598206105906416497e+02
3.072999999999967713e+02,2.583272392111310296e+02
3.073999999999967372e+02,2.565396328375546204e+02
3.074999999999967031e+02,2.554044847352339502e+02
3.075999999999967258e+02,2.550691144163026252e+02
3.076999999999967486e+02,2.542004242317113096e+02
3.077999999999967145e+02,2.539502537814701668e+02
3.078999999999966803e+02,2.523261786318527413e+02
3.079999999999967031e+02,2.502713062801444437e+02
3.080999999999967258e+02,2.511321178758112183e+02
3.081999999999966917e+02,2.485839499002550497e+02
3.082999999999966576e+02,2.487540971187596313e+02
3.083999999999966803e+02,2.476285952374940109e+02
3.084999999999967031e+02,2.469782076210196635e+02
3.085999999999966690e+02,2.470097977323804912e+02
3.086999999999966349e+02,2.457144011514860722e+02
3.087999999999966576e+02,2.449407338198530226e+02
3.088999999999966803e+02,2.437739956061715532e+02
3.089999999999966462e+02,2.422396151612333028e+02
3.090999999999966121e+02,2.419978535895558309e+02
3.091999999999966349e+02,2.409444963511022308e+02
3.092999999999966576e+02,2.397495012752203252e+02
3.093999999999966235e+02,2.393353703189313535e+02
3.094999999999965894e+02,2.375935961213100711e+02
3.095999999999966121e+02,2.370363122143380110e+02
3.096999999999966349e+02,2.367605868538673235e+02
3.097999999999966008e+02,2.357502588318476739e+02
3.098999999999965667e+02,2.356122572662306425e+02
3.099999999999965894e+02,2.347110426504381167e+02
3.100999999999966121e+02,2.342041362591853613e+02
3.101999999999965780e+02,2.335024368071513265e+02
3.102999999999965439e+02,2.333864043837276938e+02
3.103999999999965667e+02,2.329862124693820817e+02
3.104999999999965894e+02,2.316309689149263988e+02
3.105999999999965553e+02,2.314680437362692942e+02
3.106999999999965212e+02,2.305415014772354141e+02
3.107999999999965439e+02,2.294795838488927018e+02
3.108999999999965667e+02,2.281641120173732986e+02
3.109999999999965326e+02,2.273219868185146879e+02
3.110999999999964984e+02,2.278571500719678795e+02
3.111999999999965212e+02,2.280718668720486733e+02
3.112999999999965439e+02,2.268248529077548596e+02
3.113999999999965098e+02,2.264475897073306214e+02
3.114999999999964757e+02,2.259892679477790978e+02
3.115999999999964984e+02,2.250576500593419382e+02
3.116999999999965212e+02,2.243761773692583574e+02
3.117999999999964871e+02,2.232760283831216270e+02
3.118999999999964530e+02,2.227221029771975509e+02
3.119999999999964757e+02,2.228709628544733619e+02
3.120999999999964984e+02,2.225283957475821239e+02
